date,hour,text
2/10/2021,18:27:01,"IMPEACH JOE BIDEN 
IMPEACH JOE BIDEN 
IMPEACH ' CHUCK SCHUMER 
IMPEACH ' NANCY PELOSI. 
IMPEACH ' MAXINE WATERS. 
I… https://t.co/dU4bHb5Ys4"
2/10/2021,18:27:01,"@POTUS @JoeBiden This is #WhatHappeningInMyanmar 
Myanmar is a democratic Country. Not  communist. The military is… https://t.co/9dYyOV5Skx"
2/10/2021,18:27:03,@mtgreenee @JoeBiden Twisting the facts to fit your agenda again?! You just love taking democrats plans for getting… https://t.co/nZE6PNAW3r
2/10/2021,18:27:04,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/OKhsmZF14D"
2/10/2021,18:27:06,"Seriously, name a single Marty Walsh accomplishment? He's a status quo guy. Boston needs a transformative leader."
2/10/2021,18:27:06,Where’s my money @JoeBiden
2/10/2021,18:27:07,"@VP @POTUS #JoeBiden Great Job destroys America again, we are already worse than any communist country, without wor… https://t.co/ox8MrUwUc7"
2/10/2021,18:27:07,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/ILYis6nqTm"
2/10/2021,18:27:08,No child should live like this.#AllowAccessToTigray @UN what are YOU doing? When will you INTERVENE? @JoeBiden… https://t.co/e7FE9qeMkO
2/10/2021,18:27:08,You are 100% correct.  Mail in voting as designed by the Democrats in 2020 must be stopped.  Every State Republican… https://t.co/dPUd8WvMHt
2/10/2021,18:27:10,@LegionHoops @tim_cato Joe Biden’s America
2/10/2021,18:27:10,"@RealMiniAOC Joe Biden isn't president of anything. 
https://t.co/vTsEmRqkiV"
2/10/2021,18:27:11,"@RBReich Think about that when Joe Biden seems generous in giving you a $1,400 stimulus check.  You should consider… https://t.co/mswFxdpH6h"
2/10/2021,18:27:11,"@TheOnion Now do one about how Joe Biden ""won"" the election, those 3am mail trucks were just delivering Joe's adult diapers"
2/10/2021,18:27:11,"@POTUS @JoeBiden We can't live like a North Korean people. Please Help Myanmar.
We condemn mainland China.
The Myan… https://t.co/NsJhIbGb7z"
2/10/2021,18:27:13,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/JRGXpNxXwN"
2/10/2021,18:27:13,Even Joe Biden’s allies are asking him to reconsider his executive order canceling the Keystone XL oil pipeline.… https://t.co/YRsDUdyvJF
2/10/2021,18:27:14,.@RepHaleyStevens Please cosign the bipartisan #Armenian Caucus letter to the @JoeBiden Administration to 1) re-eng… https://t.co/UNcA4FUaQG
2/10/2021,18:27:14,@ggreenwald Joseph McCarthy would be thrilled at Joe Biden's cabinet right now.
2/10/2021,18:27:14,The irony
2/10/2021,18:27:14,Note this. Joe Biden will be impeached and Harris will take over.
2/10/2021,18:27:15,"Matt 9 vs 18-22  But Jesus turned him about, and when he saw her, he said, Daughter, be of good comfort, thy faith… https://t.co/jxwHQexOPg"
2/10/2021,18:27:15,@mtgreenee @JoeBiden America loves our new president!!!  Higher ratings than “Former” ever achieved!! https://t.co/tt8SvUe3kP
2/10/2021,18:27:17,@FeonaSwan @ProudSocialist @JoeBiden @TheDemocrats Give the UK killer Anna Sacoolas.
2/10/2021,18:27:17,SICK
2/10/2021,18:27:17,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/vkAUYzD03O"
2/10/2021,18:27:19,@POTUS @JoeBiden You should do something about the financial company's taking families cars
2/10/2021,18:27:20,@TonyBrunoShow @NBCLA @JoeBiden @Jeep So much potential! This young up and coming artist. Sad to see him go down that dark road.
2/10/2021,18:27:20,"@ProudSocialist @JoeBiden @TheDemocrats Assange needs to be held accountable for his actions, he would also have an… https://t.co/ZHWGOoSzZl"
2/10/2021,18:27:20,"Joe Biden's OMB nominee Neera Tanden tried to force the Little Sisters of the Poor to fund abortions.

Nothing says… https://t.co/nBKzqolZm2"
2/10/2021,18:27:21,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/ynQtjjhLO9"
2/10/2021,18:27:21,"☠️War on Tigray: ⚠️Day-99  ⚠️☠️
#TigrayGenocide
.@SpeakerPelosi .@JoeBiden .@KamalaHarris .@Ablinken .… https://t.co/q1ffFMDxZP"
2/10/2021,18:27:21,@ProudSocialist @JoeBiden @TheDemocrats Joe Biden revoked Snowden's passport and left him stranded in Moscow. Then… https://t.co/hZq3nGTVBy
2/10/2021,18:27:23,"@TheDemCoalition President Trump was, is and always will be the GREATEST POTUS ever! He's the Peoples President, no… https://t.co/6qyjNXJSXx"
2/10/2021,18:27:23,"@SShiposti fixating on the number of ppl of jewish heritage in joe biden's administration is not ""facts"". there are… https://t.co/Hcow24pi9N"
2/10/2021,18:27:24,TPLF junta humiliated tortured and killed this Heroes ENDF while they were asleep. Shame on you TPLF Mafias group!… https://t.co/JBGDg0mZCP
2/10/2021,18:27:24,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/46NEZpgMal"
2/10/2021,18:27:25,I just love that THIS is where the bar is set
2/10/2021,18:27:26,"#immediateActionMyanmar_UN @antoniogutteres 🙏
#ImmediateActionMyanmar_US_President_Joe_Biden 🙏
@JoeBiden… https://t.co/HanRIPvCVd"
2/10/2021,18:27:26,"TPLF prepared detailed plans to undertake an armed rebellion to unseat the Federal government, as a continuation of… https://t.co/va0BXskleH"
2/10/2021,18:27:26,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/yRpnQ6UICA"
2/10/2021,18:27:27,The @UN and all world leaders need to acknowledge #UighurGenocide by #CCP &amp; take a stand against it!… https://t.co/wRr91k4Rkb
2/10/2021,18:27:27,"Joe Biden's OMB nominee Neera Tanden tried to force the Little Sisters of the Poor to fund abortions.

Nothing says… https://t.co/BsnfnMmzvD"
2/10/2021,18:27:27,Small businesses don’t like Joe Biden.
2/10/2021,18:27:28,"@ProudSocialist @JoeBiden @TheDemocrats The Democrats don't ever want to hear from you either, so we're good."
2/10/2021,18:27:28,"@mtgreenee @JoeBiden Try tweeting to the POTUS account, and you may get a response. Lol. https://t.co/9xgAFlgndV"
2/10/2021,18:27:29,@POTUS @JoeBiden @joebiden is a Chinese sock monkey!
2/10/2021,18:27:30,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/inH34I97sQ"
2/10/2021,18:27:31,"@JosephNSanberg Just like Joe Biden lie to the American people over $2,000 checks if you get it no you got 1400 jus… https://t.co/lypozKkIb9"
2/10/2021,18:27:32,Even Joe Biden’s allies are asking him to reconsider his executive order canceling the Keystone XL oil pipeline.… https://t.co/bNtFrEOUwX
2/10/2021,18:27:32,He had so much power he controlled all the state and that’s why black and browns are being affected Lmfaoo shut up
2/10/2021,18:27:32,@JackPosobiec Wow maybe Joe Biden will lie and say the cop was drunk when he tested him...
2/10/2021,18:27:33,"@State_SCA WHO the hell are america is?motherfuckker keep away from matter of india , @JoeBiden"
2/10/2021,18:27:33,"@POTUS @JoeBiden IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA. 

China is helping the military for their eco… https://t.co/nBoSdAWTSr"
2/10/2021,18:27:34,"@POTUS @JoeBiden 00:11:51 - Defining vitamin D deficiency, insufficiency, and optimal blood levels. 

00:13:20 - Ag… https://t.co/N373K6O0wX"
2/10/2021,18:27:35,@laurenboebert The only way to open up our economy is the purge our government from leftist idiots from the top on… https://t.co/rOrBnggTop
2/10/2021,18:27:35,@YiSiping @ProudSocialist @JoeBiden @TheDemocrats I didn’t see you concerned (a few weeks ago) about the war criminals pardoned by Trump!!
2/10/2021,18:27:38,"@RepAdamSchiff #JoeBiden Great Job destroys America again, we are already worse than any communist country, without… https://t.co/9Uu10s43Hn"
2/10/2021,18:27:39,"@POTUS @JoeBiden Pls save our Myanmar citizens!
The Myanmar military is now trying to control the Internet system a… https://t.co/OpgqHyspaB"
2/10/2021,18:27:39,"@JoeBiden , schools open mean schools open...doesn't mean partially open (like open one day a week).  You sure can… https://t.co/WQRuMmmizM"
2/10/2021,18:27:41,@julienealeuk65 @realDonaldTrump Joe biden has already destroyed 40.000 jobs !
2/10/2021,18:27:41,"@POTUS @DenisMcDonough MARK RUFFALO IS A TRUE AMERICAN🇺🇸
&amp;
EARTH 🌎 ANGEL 
https://t.co/Ire01fHpTe"
2/10/2021,18:27:42,@mtgreenee @JoeBiden Oh the hypocrisy on you guys
2/10/2021,18:27:42,@JoeBiden get the eco system better again
2/10/2021,18:27:42,@bouges Excuse me @JoeBiden @POTUS we have a follow request 🙏🏻💙🇺🇸
2/10/2021,18:27:45,@trix_polly @ProudSocialist @JoeBiden @TheDemocrats It's adorable how much you honestly believe in the American jud… https://t.co/jno8VV8Wie
2/10/2021,18:27:46,"#JeffSitesForCongress

#GymJordan is a disgrace to his position..."
2/10/2021,18:27:46,"@ProudSocialist @JoeBiden @TheDemocrats ""Proud socialist"" doesn't believe in authoritarianism. Now that's a hot fucking take."
2/10/2021,18:27:46,You're next Joe.
2/10/2021,18:27:47,"@sankarsworld @mtgreenee @JoeBiden She's so ""pro life"" not wearing a mask and jamming people back out there to get… https://t.co/OtLBMJw13w"
2/10/2021,18:27:47,@ScottforFlorida @JoeBiden What are you even talking about?  You sound like a lunatic.
2/10/2021,18:27:49,Y’all are really doing THEE most!
2/10/2021,18:27:49,"@POTUS @JoeBiden Next, fix the tax code for the better. Millionaires and billionaires are paying nothing into the s… https://t.co/7mOWVIMZwU"
2/10/2021,18:27:50,@rkymtniww @mtgreenee @JoeBiden Shes going to send the jewish space lazers to zap covid out of schools
2/10/2021,18:27:52,"@StellaMoris1 @RobbinMilne @JoeBiden Interesting.
The argument here is that the founding fathers prioritised publis… https://t.co/2jMCHuEjFP"
2/10/2021,18:27:54,Day 2: @JoeBiden where’s my 2k?
2/10/2021,18:27:54,"Not 1 single republican senator supports #JoeBiden covid-19 relief package including 1400k STIMULUS, not even the s… https://t.co/WfJ11TrN2p"
2/10/2021,18:27:55,@mtgreenee @JoeBiden trumps lawyers make more sense that this
2/10/2021,18:27:56,TPLF is a group of terrorists. #TPLFisTheCause  #DrAbiyisCleaningTheTPLFmess @SecBlinken  @JoeBiden @UNHumanRights… https://t.co/1q3yJRl6RV
2/10/2021,18:27:56,"@ScottforFlorida @JoeBiden This is reckless under your watch/team, where 11 died at @HwdHillsRehab.  WE WILL NEVER… https://t.co/zt1pJevJ7f"
2/10/2021,18:27:56,@POTUS @JoeBiden you’re a tyrant w your EO’s. You’re destroying lives and jobs. Your administration is trash.
2/10/2021,18:27:57,@mtgreenee @JoeBiden If only you had a little influence on the House Committee on Education and Labor. The irony is strong with this one. 🤪
2/10/2021,18:27:57,@RepScottPerry @JoeBiden Rep. you are soft on democracy and literally voted to throw out the votes of your own cons… https://t.co/nMOUDPRzzB
2/10/2021,18:27:58,"Please tweet and quote retweet:

#TigrayGenocide #StopWarOnTigray #HumanitarianCorridor #FamineOnTigray… https://t.co/mFGWkFEW5s"
2/10/2021,18:28:00,"Truth...,,"
2/10/2021,18:28:00,"It's dangerous when scientists tell people to ""trust"" them. This isn't science. Science is about fallibility and tr… https://t.co/XFD68zrNH8"
2/10/2021,18:28:01,"@ProudSocialist @JoeBiden @TheDemocrats Some are slow to understand, but it seems we're getting there."
2/10/2021,18:28:02,@mtgreenee @JoeBiden Hey it’s bat shit crazy speaking again how are those committee assignments
2/10/2021,18:28:02,MajorLie - I like
2/10/2021,18:28:02,That black family that lived down the road.
2/10/2021,18:28:02,"@djrothkopf @JoeBiden Are you sure he hasn’t rented any rooms, or even his backyard, to the secret service guarding… https://t.co/ZDQZRL7Jfv"
2/10/2021,18:28:02,"@bridge_oracle @sinaEstavi #BRG Growing Like🔥🔥

@BillGates @elonmusk @zaynmalik @Harry_Styles @Louis_Tomlinson… https://t.co/NYdn2YCrn5"
2/10/2021,18:28:03,@mtgreenee @JoeBiden I think it’s more cruel to have a child on a ventilator because he/she has COVID
2/10/2021,18:28:05,@GloryofForthe @Cyril_Ebeh @renoomokri @UcheUcheif @JoeBiden yeah..i agree with you. we prefer to consume than produce
2/10/2021,18:28:08,"@mtgreenee @JoeBiden Creepy Joe is the Disease, not the Cure."
2/10/2021,18:28:09,"Joe Biden pushes for legalisation of homosexuals rights in Nigeria, others https://t.co/ywzgIuEj11"
2/10/2021,18:28:09,"@Detunjiprimo @SaharaReporters @JoeBiden Tunji, the west is not pushing anything.  It's all about human rights for… https://t.co/6EKJYJhSXQ"
2/10/2021,18:28:09,"@POTUS @JoeBiden you old perv, you make me sick wiping out everything Trump accomplished. Good choices on his part you demented fool!!!!"
2/10/2021,18:28:09,"That's a fact; 
Do you NOT FIGHT for your spouse. 
Do you NOT FIGHT for your parents.
Do you NOT FIGHT for your chi… https://t.co/tVHsLWtrx6"
2/10/2021,18:28:10,"@VanAanog @osxaxs @riiosx @renoomokri @JoeBiden The study focuses on sexual activity, not attraction. It says so in… https://t.co/zGPW05qAig"
2/10/2021,18:28:10,@JoeBiden love himself some CCP...hates Americans.
2/10/2021,18:28:10,TPLF is accountable for hunger and displacement of the people of Tigray. #TPLFisTheCause… https://t.co/IqfFUBXKGc
2/10/2021,18:28:10,"🚨**ATTENTION**🚨

#BREAKING!

#CrimeAgainstHumanity

@antonioguterres @UN @_AfricanUnion @UNHumanRights @JoeBiden… https://t.co/l7cAsS8MKX"
2/10/2021,18:28:12,@stphil @ProudSocialist @JoeBiden @TheDemocrats Joe Biden is all about American Exceptionalism and White Supremacy.
2/10/2021,18:28:13,OH STOP. Assange is a Russian asset &amp; has been for YEARS...
2/10/2021,18:28:13,"@SpeakerPelosi @RepRonWright #JoeBiden Great Job destroys America again, we are already worse than any communist co… https://t.co/GFD4OdsFxh"
2/10/2021,18:28:16,"@JoeBiden Hi Mr. President Plz  Somehow Have Santa Ana, CA Hire New Gardners The Gardners We Have Blow Everything O… https://t.co/6ks4n9YfcH"
2/10/2021,18:28:16,"@POTUS 
Job Killing Joe Biden: One day a week of in-person classes ≠ ""reopening”
#bidenmath 
#BidenAdministration #schoolsreopening"
2/10/2021,18:28:16,My advice is for EVERY PARENT to make sure your child does not have #TikTok on their phones!!!!  #PureEvil
2/10/2021,18:28:18,"Alexander Hillel Treisman, 19, plotted to assassinate Biden, federal officials allege: 'Should I kill Joe Biden?' -… https://t.co/w9EK456moK"
2/10/2021,18:28:19,@ProudSocialist @JoeBiden @TheDemocrats U clearly don't understand geopolitics.
2/10/2021,18:28:19,@chuckwoolery They’re also now opening a criminal case against him over the phone call to Georgia where he was look… https://t.co/ehRrKHRSpY
2/10/2021,18:28:21,@SenSchumer I would like to thank you for all you and Democratic Senators and our President Joe Biden are doing for… https://t.co/XyM5iDihHI
2/10/2021,18:28:21,"@POTUS @JoeBiden 00:15:29 - Vitamin D supplementation promotes bone health and cardiovascular health, although dosi… https://t.co/krRIKaMPgR"
2/10/2021,18:28:22,Faith in human reasoning under restoration. Hopefully will go up further as people know more friends/family who've… https://t.co/UNiGvmh0kY
2/10/2021,18:28:23,@djrothkopf @JoeBiden And the 21st day Hunter has enjoyed snorting in the East Wing.
2/10/2021,18:28:24,"@MtmTeklay @BerhanuTsegaye @YohannesAbraham @JoeBiden Is that the tactic you have been 
Using?"
2/10/2021,18:28:25,"@HillaryClinton Glad to see you still around.
Where you been hiding this past year?
I didn't think you was still al… https://t.co/6o0liBarWL"
2/10/2021,18:28:26,"@POTUS @JoeBiden Shame on China!
IF WE LOST INTERNET AGAIN, THIS IS BECAUSE OF CHINA 🇨🇳
China is helping the milita… https://t.co/dvfxqrS8QH"
2/10/2021,18:28:28,"President Joe Biden has made it clear that human rights are a fundamental issue for the United States.
He also said… https://t.co/FmhgcTQfIP"
